url,sentiment_human,compound_score
https://www.politico.com/newsletters/huddle/2020/10/02/trumps-covid-diagnosis-renews-testing-debate-on-capitol-hill-490509,0,0
https://www.politico.com/newsletters/new-jersey-playbook/2020/09/23/even-more-budget-borrowing-490407,0,0
https://www.politico.com/newsletters/new-york-playbook/2020/09/16/industry-city-fight-rochester-police-commanders-sought-to-hide-prude-footage-thousands-struggle-months-after-covid-infection-490344,-1,-0.6808
https://www.politico.com/newsletters/new-york-playbook/2020/10/09/maya-wiley-launches-mayoral-campaign-with-digs-at-de-blasio-jewish-catholic-groups-sue-over-shutdowns-mayors-in-quarantine-490566,-1,0
https://www.politico.com/newsletters/new-york-playbook/2020/09/23/neighborhood-coronavirus-clusters-spotted-industry-city-plan-dies-records-nursing-homes-violated-infection-standards-490412,-1,-0.5267
https://www.politico.com/newsletters/massachusetts-playbook/2020/10/09/warren-to-stump-for-biden-the-case-for-keeping-daylight-savings-tech-snafus-hamper-online-learning-490564,-1,0
https://www.politico.com/news/2020/09/23/the-curse-of-the-116th-congress-420737,-1,-0.8481
https://www.politico.com/news/2020/10/04/pope-capitalism-pandemic-failed-425993,-1,-0.5106
https://www.politico.com/news/2020/09/23/gavin-newsom-california-wildfires-coronavirus-420044,-1,-0.6249
https://www.politico.com/news/2020/10/04/duluth-is-still-recovering-from-trumps-visit-426119,-1,-0.6249
https://www.politico.com/news/2020/09/22/trump-attacks-ilhan-omar-420267,-1,0
https://www.politico.com/news/2020/09/30/house-republicans-release-china-crackdown-recommendations-423816,0,0
https://www.politico.com/news/2020/10/01/how-white-grievance-politics-informs-trumps-campaign-playbook-424590,-1,-0.4019
https://www.politico.com/news/2020/10/13/supreme-court-allows-census-count-to-cease-429248,1,0.5574
https://www.politico.com/news/2020/10/12/amy-coney-barrett-trump-republicans-429064,-1,0
https://www.politico.com/newsletters/weekly-shift/2020/10/14/senate-to-vote-on-another-aid-package-next-week-790974,0,0
https://www.politico.com/newsletters/new-york-playbook/2020/10/14/southern-tier-sees-covid-19-spike-mayoral-contenders-hold-first-forum-mta-faces-suffocating-debt-490598,-1,-0.3612
https://www.politico.com/newsletters/massachusetts-playbook/2020/10/14/break-in-at-bakers-home-galvin-census-decision-will-shortchange-state-walsh-embraces-police-reform-490593,-1,0
https://www.politico.com/news/magazine/2020/10/13/how-scotus-nominations-became-all-out-war-429152,-1,-0.5994
https://www.politico.com/newsletters/playbook-pm/2020/10/13/heres-how-the-amy-coney-barrett-hearing-is-going-so-far-490589,0,0
https://www.politico.com/newsletters/new-york-playbook/2020/10/13/cuomos-book-debuts-shutdowns-proceed-as-courts-reject-challenges-small-town-democrat-seeks-to-survive-490581,-1,-0.34
https://www.politico.com/newsletters/playbook/2020/10/14/will-you-please-like-me-490596,0,0.5859
https://www.washingtonpost.com/immigration/ice-detainee-hysterectomies-hospital/2020/09/22/aaf2ca7e-fcfd-11ea-830c-a160b331ca62_story.html,0,0
https://www.washingtonpost.com/immigration/trump-ice-raids-sanctuary-cities/2020/09/29/99aa17f0-0274-11eb-8879-7663b816bfa5_story.html,-1,-0.4404
https://www.washingtonpost.com/nation/2020/09/15/ice-covid-irwin-complaint-nurse/,-1,-0.1531
https://www.washingtonpost.com/politics/2020/10/01/trumps-attacks-prompted-latino-immigrants-get-more-involved-american-civic-life/,-1,-0.4404
https://www.washingtonpost.com/politics/2020/09/25/ice-is-accused-sterilizing-detainees-that-echoes-uss-long-history-forced-sterilization/,-1,-0.6369
https://www.washingtonpost.com/education/2020/09/23/novel-proposal-help-millions-kids-struggling-with-online-school/,1,0.296
https://www.washingtonpost.com/opinions/2020/09/13/trump-racism-xenophobia-havent-caught/,-1,-0.6249
https://www.washingtonpost.com/goingoutguide/movies/october-2-new-streaming-movie-roundup/2020/09/30/f4010966-fde7-11ea-8d05-9beaaa91c71f_story.html,0,0
https://www.washingtonpost.com/opinions/2020/10/01/trumps-ugly-rant-minnesota-shows-why-republicans-fear-hell-lose/,-1,-0.891
https://www.washingtonpost.com/opinions/2020/09/11/trump-mythology-is-collapsing-911-anniversary-shows-how/,-1,-0.296
https://www.washingtonpost.com/politics/2020/09/24/arizona-latino-trump-supporters/,1,0.0772
https://www.washingtonpost.com/goingoutguide/restaurants/peking-duck-restaurants/2020/10/06/0a7c809c-04fc-11eb-a2db-417cddf4816a_story.html,1,0.296
https://www.washingtonpost.com/opinions/2020/09/11/trump-might-want-stop-fighting-culture-wars-hes-losing/,-1,-0.8625
https://www.washingtonpost.com/opinions/2020/10/08/cruelty-was-always-point-lies-standard-procedure/,-1,-0.3182
https://www.washingtonpost.com/politics/2020/09/18/trumps-social-security-illegal-immigration-attack-biden-misses-its-mark/,-1,-0.6124
https://www.washingtonpost.com/world/africa/senegal-cuties-film/2020/09/16/fb8a1272-f824-11ea-85f7-5941188a98cd_story.html,-1,-0.5106
https://www.washingtonpost.com/opinions/2020/09/15/if-cuties-disturbs-you-thats-good-what-are-you-going-do-about-it/,0,0
https://www.washingtonpost.com/opinions/amy-coney-barrett-and-the-gops-hypocrisy-about-religion/2020/09/27/15fac350-00d0-11eb-897d-3a6201d6643f_story.html,-1,0
https://www.washingtonpost.com/national-security/trump-race-record/2020/09/23/332b0b68-f10f-11ea-b796-2dd09962649c_story.html,-1,-0.6249
https://www.washingtonpost.com/politics/latino-groups-warn-that-bidens-sluggish-outreach-could-have-devastating-results/2020/09/13/82dab318-f44b-11ea-bc45-e5d48ab44b9f_story.html,-1,-0.743
https://www.washingtonpost.com/politics/2020/09/10/some-assertions-donald-i-dont-want-people-panic-trump-has-made-since-february/,-1,0.0772
https://www.washingtonpost.com/local/obituaries/ruth-bader-ginsburg-dies/2020/09/18/3cedc314-fa08-11ea-a275-1a2c2d36e1f1_story.html,1,0.8176
https://www.washingtonpost.com/world/2020/10/09/trump-nobel-peace-prize-foreing-allies/,1,0.886
https://www.washingtonpost.com/world/europe/macron-islam-france/2020/10/02/ba8a1dcc-04bc-11eb-b92e-029676f9ebec_story.html,1,0.0258
https://www.washingtonpost.com/health/nurse-questions-medical-care-at-immigration-jail-in-georgia/2020/09/14/1eed5708-f701-11ea-85f7-5941188a98cd_story.html,-1,0.4939
https://www.washingtonpost.com/world/2020/10/02/coronavirus-pandemic-demonstrations-protest-restrictions/,-1,-0.4404
https://www.washingtonpost.com/world/europe/boris-johnson-covid-trump/2020/10/02/118573d6-049c-11eb-b92e-029676f9ebec_story.html,-1,-0.4033
https://www.washingtonpost.com/immigration/trump-cuts-refugee-cap/2020/10/01/a5113b62-03ed-11eb-8879-7663b816bfa5_story.html,-1,-0.8779
https://www.washingtonpost.com/nation/2020/09/30/portland-sheriff-trump-debate-endorsement/,-1,0.0869
https://www.washingtonpost.com/nation/2020/09/29/brooklyn-absentee-envelope-election-ny/,-1,-0.6369
https://www.washingtonpost.com/business/2020/09/29/palantir-public-offering/,0,0
https://www.washingtonpost.com/education/trump-history-education/2020/09/17/f40535ec-ee2c-11ea-ab4e-581edb849379_story.html,0,0.2732
https://www.washingtonpost.com/outlook/2020/09/22/thanks-trumps-actions-millions-lose-health-coverage/,-1,0.0516
https://www.washingtonpost.com/opinions/2020/09/17/two-new-polls-show-damage-trump-has-done-us-foreign-policy/,-1,-0.4939
https://www.washingtonpost.com/nation/2020/10/09/ice-black-jogger-boston-investigation/,-1,-0.4215
https://www.washingtonpost.com/history/2020/10/10/october-surprises-elections-trump/,-1,0.2263
https://www.washingtonpost.com/politics/trump-woodward-coronavirus-panic/2020/09/10/5376cd7c-f375-11ea-999c-67ff7bf6a9d2_story.html,-1,-0.2263
http://www.washingtonpost.com/politics/trump--white-men-boat-parade/2020/09/27/dcd7bdd8-fe79-11ea-8d05-9beaaa91c71f_story.html,0,0.0258
https://www.washingtonpost.com/opinions/2020/09/17/trump-cant-decide-whom-he-should-tell-people-hate/,-1,-0.5719
https://www.washingtonpost.com/opinions/2020/09/18/trump-americas-perfection-shall-not-be-questioned-except-by-me/,-1,0.6119
https://www.washingtonpost.com/politics/2020/09/16/barack-obama-kamala-harris-both-identify-black-news-media-doesnt-describe-both-that-way/,-1,0
https://www.washingtonpost.com/politics/2020/10/02/how-do-newspapers-cover-racial-religious-minorities-heres-data/,0,0
https://www.washingtonpost.com/opinions/2020/09/21/we-may-get-2008-level-turnout-among-young-voters-thats-bad-trump/,-1,-0.5423
http://www.washingtonpost.com/national/wildfires-california-dream-compromise/2020/09/12/780e80da-f465-11ea-a852-eb7526c580f4_story.html,0,0
https://www.washingtonpost.com/politics/2020/09/14/why-hispanic-vote-florida-is-particularly-worrisome-bidens-campaign/,-1,-0.4576
https://www.washingtonpost.com/nation/2020/09/28/trump-taxes-returns-comparisons/,-1,0.4404
https://www.washingtonpost.com/national/wildfires-california-dream-compromise/2020/09/12/780e80da-f465-11ea-a852-eb7526c580f4_story.html,-1,0.4939
https://www.washingtonpost.com/opinions/2020/09/30/former-dhs-insider-sheds-darker-light-trumps-vile-proud-boys-comment/,-1,-0.6249
https://www.washingtonpost.com/opinions/2020/09/24/republican-war-democracy-is-just-getting-started/,-1,-0.5994
https://www.washingtonpost.com/politics/2020/09/17/an-only-red-states-america-probably-isnt-one-trump-would-actually-like/,-1,0.3612
https://www.washingtonpost.com/opinions/2020/09/21/our-democracy-has-turned-dangerously-undemocratic/,-1,-0.4588
https://www.washingtonpost.com/politics/2020/10/08/kamala-harriss-critics-fell-into-is-she-likable-trap/,-1,-0.5423
https://www.washingtonpost.com/politics/2020/09/09/nobody-likes-her-trump-tries-his-likability-standard-women-politicians-kamala-harris/,-1,0.4215
https://www.washingtonpost.com/opinions/2020/09/10/bidens-campaign-goes-full-throttle-trump-lied-people-died/,-1,-0.7351
https://www.washingtonpost.com/opinions/2020/09/15/trump-has-no-clue-what-suburbia-is-like/,-1,0.0772
https://www.washingtonpost.com/politics/2020/09/20/when-it-comes-race-relations-left-right-are-miles-apart/,0,0
https://www.washingtonpost.com/us-policy/2020/10/10/prospects-more-stimulus-checks-covid-relief-fade-latest-offer-trump-draws-opposition-republicans-democrats/,-1,0.6486
https://www.washingtonpost.com/graphics/2020/national/genetic-science-coronavirus-outbreak-iowa/,-1,-0.1531
https://www.washingtonpost.com/politics/2020/09/22/sweeping-hypocrisy-trumps-shrugging-claim-that-virtually-nobody-young-dies-coronavirus/,-1,0
https://www.washingtonpost.com/politics/2020/09/21/we-get-it-mr-president-youre-mad-new-york-city/,-1,-0.4939
https://www.washingtonpost.com/politics/undecided-voters-2020-presidential-debates/2020/09/27/0911c650-fd9e-11ea-8d05-9beaaa91c71f_story.html,-1,0.3182
https://www.washingtonpost.com/opinions/2020/09/24/what-else-should-chris-wallace-ask/,0,0
https://www.washingtonpost.com/opinions/2020/10/07/biden-pulls-off-big-speech-sacred-location/,1,0
https://www.washingtonpost.com/opinions/2020/10/04/50-years-pbs-programming-content-americans-all-classes-political-views/,1,0
https://www.washingtonpost.com/opinions/2020/09/09/oscars-want-use-best-picture-make-hollywood-more-diverse-it-wont-be-easy/,-1,0.8126
https://www.washingtonpost.com/politics/poll-foreign-policy-trump-democrats/2020/09/16/8e2d903e-f836-11ea-be57-d00bb9bc632d_story.html,0,0
https://www.washingtonpost.com/politics/2020/09/29/trump-finally-gets-what-he-has-mostly-lacked-so-far-2020-big-audience-no-filter/,-1,-0.296
https://www.washingtonpost.com/politics/courts_law/ginsburg-capitol-court-trump/2020/09/25/8cf017be-ff2f-11ea-8d05-9beaaa91c71f_story.html,1,-0.128
https://www.washingtonpost.com/politics/courts_law/supreme-court-conservative-majority/2020/09/26/a7c423ce-ff7e-11ea-8d05-9beaaa91c71f_story.html,-1,0.7906
https://www.washingtonpost.com/us-policy/2020/09/09/white-house-senate-coronavirus-relief-economy/,0,0
https://www.washingtonpost.com/politics/2020/10/08/once-again-trumps-rhetoric-overlaps-with-arguments-used-rationalize-violence/,-1,-0.7783
https://www.washingtonpost.com/opinions/2020/09/16/2020-summer-black-culture-pushed-back/,0,0
https://www.washingtonpost.com/politics/courts_law/supreme-court-election-obamacare/2020/10/03/08375e02-03f7-11eb-b7ed-141dd88560ea_story.html,-1,0.2023
https://www.washingtonpost.com/politics/ginsburg-trump-biden-campaign/2020/09/18/f3658f64-fa12-11ea-be57-d00bb9bc632d_story.html,-1,-0.7269
https://www.washingtonpost.com/technology/2020/10/08/michigan-plot-kidnapping-boogaloo-socialmedia/,-1,0.3612
https://www.washingtonpost.com/politics/2020/09/29/what-we-know-about-efforts-by-trumps-2016-campaign-suppress-black-votes/,-1,0
https://www.washingtonpost.com/politics/biden-supreme-court-trump-ginsburg/2020/09/20/16f9e9e0-fb4c-11ea-b555-4d71a9254f4b_story.html,-1,-0.1027
https://www.washingtonpost.com/politics/in-central-florida-latino-evangelicals-could-give-trump-an-edge/2020/10/06/39c1d824-fd19-11ea-9ceb-061d646d9c67_story.html,0,0
https://www.washingtonpost.com/graphics/2020/politics/texas-political-geography/,0,0
https://www.washingtonpost.com/politics/2020/10/02/daily-202-dozen-questions-gauge-political-ramifications-trumps-coronavirus-diagnosis/,0,0.3612
https://www.washingtonpost.com/sports/2020/10/06/la-familia-beita-jerusalem-israel-netenyahu-protests/,-1,0
https://www.washingtonpost.com/graphics/2020/politics/georgia-political-geography/,0,0
https://www.washingtonpost.com/politics/trump--white-men-boat-parade/2020/09/27/dcd7bdd8-fe79-11ea-8d05-9beaaa91c71f_story.html,-1,0.7003
https://www.washingtonpost.com/politics/idaho-family-portland-trump-rally/2020/09/21/246ef878-f2e5-11ea-b796-2dd09962649c_story.html,0,0
https://www.washingtonpost.com/politics/2020/09/24/why-arguments-that-mail-in-balloting-will-undermine-election-are-wrong/,-1,-0.7906
https://www.washingtonpost.com/coronavirus/ice-air-farmville-protests-covid/2020/09/11/f70ebe1e-e861-11ea-bc79-834454439a44_story.html,-1,0.1027
https://www.washingtonpost.com/politics/2020/09/11/trumps-fusillade-falsehoods-mail-voting/,-1,0
https://www.washingtonpost.com/world/europe/greece-court-extreme-right/2020/10/07/b18261a4-07ea-11eb-8719-0df159d14794_story.html,-1,-0.1779
https://www.washingtonpost.com/world/2020/09/24/ruth-bader-ginsburg-death-supreme-court-international-effects/,0,0.5574
https://www.washingtonpost.com/world/asia_pacific/china-coronavirus-holiday-travel-golden-week/2020/09/25/59d512a2-fe31-11ea-b0e4-350e4e60cc91_story.html,-1,0.0772
https://www.washingtonpost.com/technology/2020/10/09/twitter-asian-americans-discrimination/,-1,-0.3818
http://www.washingtonpost.com/national-security/justice-dept-targets-new-york-seattle-and-portland-over-protests/2020/09/21/9e85e46a-fc08-11ea-b555-4d71a9254f4b_story.html,0,0
https://www.washingtonpost.com/opinions/2020/09/25/biden-abandoned-florida-trump-could-clinch-it-with-his-supreme-court-pick/,0,0.1531
https://www.washingtonpost.com/national-security/justice-dept-targets-new-york-seattle-and-portland-over-protests/2020/09/21/9e85e46a-fc08-11ea-b555-4d71a9254f4b_story.html,0,0.3612
http://www.washingtonpost.com/outlook/trump-debate-biden/2020/09/25/557abab0-fe98-11ea-9ceb-061d646d9c67_story.html,0,0.34
https://www.washingtonpost.com/national-security/christopher-wray-fbi-election-interference/2020/09/23/e93d4230-fdea-11ea-b555-4d71a9254f4b_story.html,-1,0
https://www.washingtonpost.com/politics/2020/09/14/how-stronger-presidency-could-lead-more-effective-government/,1,0.7178
https://www.washingtonpost.com/politics/barrett-supreme-court-trump/2020/09/26/20863794-feac-11ea-830c-a160b331ca62_story.html,0,0.8402
https://www.washingtonpost.com/politics/olivia-troye-coronavirus-white-house/2020/09/17/d3f67ede-f8ed-11ea-a510-f57d8ce76e11_story.html,0,0
https://www.washingtonpost.com/investigations/2020/09/10/portland-protesters-federal-response-trump/,-1,0
https://www.washingtonpost.com/business/2020/09/24/seasonal-farm-workers-coronavirus/,0,0
https://www.washingtonpost.com/politics/2020/09/29/chamber-of-commerce-scott-reed/,-1,0.2023
https://www.washingtonpost.com/opinions/2020/09/25/democrats-finally-grasp-importance-supreme-court-when-its-almost-too-late/,-1,0.7269
https://www.washingtonpost.com/opinions/2020/09/28/if-democrats-win-they-should-move-quickly-help-postal-service/,1,0.7579
https://www.washingtonpost.com/opinions/2020/10/01/trump-has-turned-entire-government-into-subsidiary-his-campaign/,-1,0
https://www.washingtonpost.com/politics/2020/09/24/white-house-declines-clean-up-trumps-comments-peaceful-transfer-power/,-1,0.7096
https://www.washingtonpost.com/politics/biden-latinos-veterans-florida/2020/09/15/6e466eea-f78b-11ea-a275-1a2c2d36e1f1_story.html,-1,-0.4404
https://www.washingtonpost.com/media/2020/09/17/cnn-biden-town-hall/,1,0.3612
https://www.washingtonpost.com/opinions/2020/09/14/bob-woodward-president-trump-fake-news/,0,0
https://www.washingtonpost.com/graphics/2020/politics/arizona-political-geography/,0,0
https://www.washingtonpost.com/politics/2020/09/30/donald-trump-doesnt-really-care-about-white-supremacy-youre-not-going-make-him/,-1,0.5709
https://www.washingtonpost.com/opinions/2020/09/17/why-i-dropped-conservative-my-twitter-profile/,0,0
https://www.washingtonpost.com/technology/2020/10/07/russian-trolls-graphika-parler-gab/,-1,0
https://www.washingtonpost.com/politics/2020/10/08/how-much-government-money-does-trump-plan-spend-his-reelection/,-1,0
https://www.washingtonpost.com/politics/biden-debate-liberals/2020/09/30/88c54b90-033b-11eb-a2db-417cddf4816a_story.html,-1,-0.34
https://www.washingtonpost.com/politics/2020/09/29/trump-biden-falsehoods-tale-tape/,0,0
https://www.washingtonpost.com/politics/september-11-biden-trump/2020/09/10/dc2f3524-f2d4-11ea-b796-2dd09962649c_story.html,0,0
https://www.washingtonpost.com/world/europe/eu-proposes-immigration-deal-that-would-require-countries-to-take-a-share-of-asylum-seekers-or-assist-in-deportations/2020/09/23/2b126ef4-fd0c-11ea-b0e4-350e4e60cc91_story.html,0,0.296
https://www.washingtonpost.com/local/virginia-politics/virginia-not-a-swing-state/2020/09/18/9741e2e4-f843-11ea-89e3-4b9efa36dc64_story.html,-1,-0.5267
https://www.washingtonpost.com/politics/biden-trump-supreme-court-ginsburg/2020/09/21/140f205a-fc1a-11ea-8d05-9beaaa91c71f_story.html,-1,-0.7783
https://www.washingtonpost.com/nation/2020/10/07/mixed-orientation-canada-immigration/,0,0.2263
https://www.washingtonpost.com/graphics/2020/politics/donald-trump-father-will/,-1,-0.6249
https://www.washingtonpost.com/politics/trump-plans-to-sign-executive-order-on-preexisting-conditions/2020/09/23/21b89340-fd1d-11ea-830c-a160b331ca62_story.html,-1,0.743
https://www.washingtonpost.com/world/2020/09/22/us-ambassador-pete-hoekstra-netherlands-embassy-fvd/,-1,0.296
https://www.washingtonpost.com/politics/2020/09/27/donald-trump-father-will/,-1,-0.7506
https://www.washingtonpost.com/politics/2020/09/15/trailer-first-state-goes-last/,0,0
https://www.washingtonpost.com/graphics/2020/politics/united-states-political-geography/,0,0
https://www.washingtonpost.com/world/the_americas/us-canada-border-hyder-stewart/2020/09/17/8b66d3b8-f54f-11ea-9279-45d6bdfe145f_story.html,0,0.3612
https://www.washingtonpost.com/world/asia_pacific/singapore-visa-clampdown-coronavirus-foreign-workers/2020/09/18/16b014a2-f3f7-11ea-8025-5d3489768ac8_story.html,-1,0
https://www.washingtonpost.com/world/asia_pacific/philippines-deports-us-marine-pardoned-for-murdering-transgender-woman/2020/09/13/8300e39a-f332-11ea-8025-5d3489768ac8_story.html,-1,-0.5267
https://www.washingtonpost.com/technology/2020/09/30/biden-misinformation-earpiece-tiktok-facebook/,-1,-0.3182
https://www.washingtonpost.com/opinions/trumps-terrific-health-care-plan-is-so-secret-his-own-health-advisers-dont-know-it-exists/2020/09/17/266f4834-f917-11ea-89e3-4b9efa36dc64_story.html,-1,0
https://www.washingtonpost.com/world/asia_pacific/hong-kong-12-arrests-china/2020/09/27/fcd90c02-fe26-11ea-b0e4-350e4e60cc91_story.html,-1,-0.1531
https://www.washingtonpost.com/technology/2020/10/01/twitter-work-from-home/,0,0
https://www.washingtonpost.com/opinions/2020/09/23/heres-what-chris-wallace-needs-ask/,0,0
https://www.washingtonpost.com/graphics/2020/world/coronavirus-migration-trends-gulf-states-india/,0,0
https://www.washingtonpost.com/world/2020/09/11/moria-camp-fires-lesbos-greece-refugees-11500-displaced/,-1,-0.4939
https://www.washingtonpost.com/world/asia_pacific/coronavirus-unemployment-philippines-migrant-workers/2020/09/09/37972290-e688-11ea-bf44-0d31c85838a5_story.html,-1,0.4404
https://www.washingtonpost.com/world/europe/moria-refugee-camp-fire/2020/09/16/0d301a94-f6a4-11ea-85f7-5941188a98cd_story.html,-1,-0.34
https://www.washingtonpost.com/world/2020/09/30/outcry-after-reports-britain-considered-sending-asylum-seekers-island-south-atlantic/,-1,-0.5106
https://www.washingtonpost.com/world/middle-east/coronavirus-tunisia-migrants-italy/2020/09/23/ad4c37cc-fc0f-11ea-b0e4-350e4e60cc91_story.html,-1,0
https://www.washingtonpost.com/world/asia_pacific/china-food-shortage-clean-plate/2020/10/02/578daa0e-0223-11eb-b92e-029676f9ebec_story.html,-1,-0.4215
https://www.washingtonpost.com/world/2020/09/09/croatia-couples-divided-by-coronavirus/,0,0
https://www.washingtonpost.com/world/middle_east/lebanon-crisis-migrants-refugees/2020/09/25/246295fc-fe4c-11ea-b0e4-350e4e60cc91_story.html,-1,-0.7184
http://www.washingtonpost.com/local/dc-protest-lafayette-square/2020/09/16/ca0174e4-f788-11ea-89e3-4b9efa36dc64_story.html,-1,0
https://www.washingtonpost.com/politics/2020/09/18/megacities-pandemics-economic-crisis-is-fueling-ethnic-hatred/,-1,-0.6369
https://www.washingtonpost.com/local/dc-protest-lafayette-square/2020/09/16/ca0174e4-f788-11ea-89e3-4b9efa36dc64_story.html,0,0
https://www.washingtonpost.com/opinions/2020/09/14/trumps-pandemic-lies-unmask-his-contempt-american-public/,-1,-0.765
https://www.washingtonpost.com/opinions/2020/09/24/jk-rowling-controversy-transgender-harry-potter-author-statements-women/,1,-0.3412
https://www.washingtonpost.com/world/europe/pope-franciss-new-encyclical-is-a-papal-warning-about-a-world-going-backward/2020/10/04/c3f89b24-026c-11eb-b92e-029676f9ebec_story.html,-1,-0.34
https://www.washingtonpost.com/world/2020/09/26/coronavirus-pandemic-global-abortion-access-reproductive-health/,0,-0.1531
https://www.washingtonpost.com/world/the_americas/colombia-police-protest-javier-ordonez/2020/10/05/c8f2df86-0438-11eb-897d-3a6201d6643f_story.html,-1,-0.836
https://www.washingtonpost.com/history/2020/09/19/rbg-ruth-bader-ginsburg-holocaust-jewish/,1,0.5267
https://www.washingtonpost.com/politics/2020/09/28/new-survey-yes-americans-will-give-up-liberties-fight-coronavirus/,0,0.5267
https://www.washingtonpost.com/religion/2020/09/15/southern-baptist-name-great-commission-baptist/,0,0.3182
https://www.washingtonpost.com/sports/2020/09/12/washington-football-team-has-new-name-stink-remains/,-1,-0.5499
https://www.washingtonpost.com/politics/2020/10/01/trailer-biden-goes-where-his-party-lost/,0,0.1027
https://www.washingtonpost.com/politics/trump-rallies-divisive/2020/09/28/a5114d68-fea8-11ea-830c-a160b331ca62_story.html,-1,0
https://www.washingtonpost.com/world/europe/germany-suspends-dozens-of-police-officers-for-neo-nazi-chat-messages/2020/09/16/0f10d044-f80a-11ea-85f7-5941188a98cd_story.html,0,0
https://www.washingtonpost.com/world/middle_east/gaza-coronavirus-outbreak-lockdown/2020/09/11/d679b122-f1f8-11ea-8025-5d3489768ac8_story.html,-1,-0.1027
https://www.washingtonpost.com/world/africa/burkina-fasos-wildlife-reserves-have-become-a-battle-zone-overrun-by-militants-and-poachers/2020/09/12/dae444bc-f1c0-11ea-9279-45d6bdfe145f_story.html,-1,-0.3818
https://www.washingtonpost.com/politics/2020/09/24/trumps-rally-rhetoric-is-getting-uglier/,-1,-0.4939
https://www.washingtonpost.com/elections/2020/09/11/trump-biden-live-updates/,0,-0.128
https://www.washingtonpost.com/politics/2020/09/11/long-dangerous-history-far-rights-calls-violence-civil-war/,-1,-0.9022
https://www.washingtonpost.com/graphics/2020/politics/minnesota-political-geography/,0,0
https://www.washingtonpost.com/world/asia_pacific/hong-kongers-who-fled-by-sea-are-held-without-legal-access-in-china-families-say/2020/09/14/e1acb8b8-f631-11ea-85f7-5941188a98cd_story.html,-1,-0.0951
https://www.washingtonpost.com/world/the_americas/venezuelas-guaido-calls-supporters-to-gather-in-the-midst-of-a-pandemic/2020/09/10/f5c38a6e-f2e6-11ea-999c-67ff7bf6a9d2_story.html,1,0.4404
https://www.washingtonpost.com/world/middle_east/turkey-arrests-dozens-including-members-of-pro-kurdish-party-in-connection-with-deadly-2014-protests/2020/09/25/fce83e9c-ff1c-11ea-830c-a160b331ca62_story.html,-1,-0.2732
https://www.washingtonpost.com/world/the_americas/venezuela-maduro-american-mercenary-captured/2020/09/14/1a92bfdc-f5de-11ea-89e3-4b9efa36dc64_story.html,0,0
https://www.washingtonpost.com/world/the_americas/venezuela-maduro-guaido-us-eu/2020/09/27/d13be724-00ea-11eb-897d-3a6201d6643f_story.html,-1,-0.296
https://www.washingtonpost.com/world/the_americas/canada-amira-syria-orphan-repatriated/2020/10/05/bafe08ea-0723-11eb-859b-f9c27abe638d_story.html,0,0
https://www.washingtonpost.com/world/the_americas/venezuela-maduro-united-nations-crimes-humanity/2020/09/16/21f148ee-f826-11ea-89e3-4b9efa36dc64_story.html,-1,-0.2023
https://www.washingtonpost.com/world/2020/10/02/democracy-coronavirus-freedom-house/,-1,0
https://www.washingtonpost.com/world/the_americas/venezuela-oil-spills/2020/09/23/5613c996-f793-11ea-a275-1a2c2d36e1f1_story.html,-1,-0.7783
https://www.washingtonpost.com/nation/2020/10/12/gisele-fetterman-pennsylvania-verbal-assault/,-1,-0.7964
https://www.washingtonpost.com/business/2020/10/13/top-workplaces-2020-redefining-work/,1,0.2023
https://www.washingtonpost.com/national-security/michigan-anti-govenment-militias-extremism/2020/10/10/ff49f628-0b18-11eb-a166-dc429b380d10_story.html,-1,0
https://www.washingtonpost.com/dc-md-va/2020/10/13/supreme-court-catholic-women/,0,0
http://www.washingtonpost.com/politics/amy-coney-barrett-bush-gore/2020/10/10/594641b8-09e3-11eb-991c-be6ead8c4018_story.html,1,0.6249
https://www.washingtonpost.com/politics/courts_law/supreme-court-says-trump-administration-can-shut-down-census-count-now-despite-fears-of-an-undercount/2020/10/13/34746c38-0c0a-11eb-b1e8-16b59b92b36d_story.html,0,0.7124
https://www.washingtonpost.com/politics/biden-trump-seniors-florida/2020/10/13/0a121630-0d71-11eb-8a35-237ef1eb2ef7_story.html,0,-0.3818
https://www.washingtonpost.com/politics/amy-coney-barrett-bush-gore/2020/10/10/594641b8-09e3-11eb-991c-be6ead8c4018_story.html,1,0.6249
https://www.washingtonpost.com/politics/catholics-biden-trump-coney-barrett/2020/10/13/330d5bba-0427-11eb-b7ed-141dd88560ea_story.html,1,0.4019
https://www.washingtonpost.com/world/europe/columbus-day-italy/2020/10/11/cc774eaa-0a44-11eb-8719-0df159d14794_story.html,1,0.7469
https://www.washingtonpost.com/local/obituaries/bernard-cohen-lawyer-who-won-victory-for-interracial-marriage-in-loving-v-virginia-dies-at-86/2020/10/13/82506128-0d4f-11eb-8074-0e943a91bf08_story.html,1,0.7184
https://www.washingtonpost.com/lifestyle/style/melania-trump-covid-tapes/2020/10/13/a41f7e10-04ee-11eb-897d-3a6201d6643f_story.html,-1,-0.1027
https://www.washingtonpost.com/politics/harris-supreme-court-barrett/2020/10/10/ed1e4e1c-0a47-11eb-a166-dc429b380d10_story.html,1,0.5574
https://www.washingtonpost.com/local/legal-issues/melania-book-lawsuit/2020/10/13/a06398f8-0d98-11eb-8a35-237ef1eb2ef7_story.html,0,0.743
